id_chromosome,id_image,etiqueta,xmin,ymin,xmax,ymax
97176,1056292,C11,354,45,473,82
97177,1056292,C12,238,415,351,459
97178,1056292,C12,252,26,354,85
97179,1056292,D13,145,173,228,231
97180,1056292,D13,29,199,97,284
97181,1056292,D14,179,381,212,475
97182,1056292,D14,287,263,339,339
97183,1056292,D15,263,499,334,565
97184,1056292,D15,296,427,369,501
97185,1056292,E16,60,305,128,371
97186,1056292,E16,422,201,466,245
97187,1056292,E17,205,366,274,407
97188,1056292,E17,330,146,410,179
97189,1056292,E18,324,324,387,359
97190,1056292,E18,399,196,430,259
97191,1056292,F19,350,126,411,160
97192,1056292,F19,146,229,183,303
97193,1056292,F20,223,288,280,321
97194,1056292,F20,72,320,134,371
97195,1056292,G21,384,292,422,331
97196,1056292,G21,323,218,364,252
97197,1056292,G22,418,237,448,290
97198,1056292,G22,268,454,320,481
97199,1056292,X,287,346,391,410
97200,1056292,X,153,286,208,358
97201,1056293,A1,441,154,513,243
97202,1056293,A1,67,765,180,856
97203,1056293,A2,58,409,156,489
97204,1056293,A2,331,58,430,132
97205,1056293,A3,330,337,393,423
97206,1056293,A3,347,176,414,266
97207,1056293,B4,46,488,129,537
97208,1056293,B4,215,354,301,397
97209,1056293,B5,85,521,164,593
97210,1056293,B5,466,62,501,155
97211,1056293,C6,396,274,483,313
97212,1056293,C6,257,287,317,362
97213,1056293,C7,342,411,425,459
97214,1056293,C7,338,79,376,158
97215,1056293,C8,372,294,415,369
97216,1056293,C8,311,290,345,355
97217,1056293,C9,26,591,64,661
97218,1056293,C9,173,310,241,345
97219,1056293,C10,283,578,356,635
97220,1056293,C10,455,154,505,227
97221,1056293,C11,142,705,212,754
97222,1056293,C11,399,310,471,343
97223,1056293,C12,176,336,245,374
97224,1056293,C12,425,26,469,86
97225,1056293,D13,490,121,530,181
97226,1056293,D13,145,482,191,537
97227,1056293,D14,360,251,420,283
97228,1056293,D14,395,203,444,255
97229,1056293,D15,260,323,298,374
97230,1056293,D15,337,295,389,330
97231,1056293,E16,225,380,280,415
97232,1056293,E16,424,367,460,426
97233,1056293,E17,106,627,156,672
97234,1056293,E17,70,455,127,490
97235,1056293,E18,372,96,401,145
97236,1056293,E18,272,264,309,312
97237,1056293,F19,347,458,379,510
97238,1056293,F19,221,656,270,694
97239,1056293,F20,98,659,141,699
97240,1056293,F20,396,330,440,370
97241,1056293,G21,149,665,188,696
97242,1056293,G21,234,556,268,600
97243,1056293,G22,94,597,139,631
97244,1056293,G22,69,649,110,679
97245,1056293,X,453,229,520,290
97246,1056293,X,401,65,472,113
97247,1056294,A1,338,335,417,391
97248,1056294,A1,234,629,404,697
97249,1056294,A2,368,376,439,504
97250,1056294,A2,143,28,244,151
97251,1056294,A3,120,200,185,340
97252,1056294,A3,366,407,500,458
97253,1056294,B4,208,298,289,413
97254,1056294,B4,214,522,273,643
97255,1056294,B5,117,327,221,403
97256,1056294,B5,103,444,171,562
97257,1056294,C6,27,317,124,412
97258,1056294,C6,253,480,362,548
97259,1056294,C7,513,408,556,513
97260,1056294,C7,359,677,420,786
97261,1056294,C8,36,229,131,295
97262,1056294,C8,199,367,286,429
97263,1056294,C9,494,360,552,447
97264,1056294,C9,245,505,306,565
97265,1056294,C10,262,372,325,454
97266,1056294,C10,90,175,181,242
97267,1056294,C11,454,619,508,701
97268,1056294,C11,412,621,510,684
97269,1056294,C12,62,334,138,424
97270,1056294,C12,257,481,312,586
97271,1056294,D13,183,125,254,171
97272,1056294,D13,336,562,373,639
97273,1056294,D14,457,541,530,577
97274,1056294,D14,220,161,295,192
97275,1056294,D15,169,220,245,273
97276,1056294,D15,105,84,150,156
97277,1056294,E16,335,691,396,748
97278,1056294,E16,302,540,348,606
97279,1056294,E17,139,507,207,556
97280,1056294,E17,93,235,154,296
97281,1056294,E18,160,485,221,521
97282,1056294,E18,396,610,429,666
97283,1056294,F19,425,525,472,573
97284,1056294,F19,459,449,495,497
97285,1056294,F20,163,288,212,332
97286,1056294,F20,427,629,465,684
97287,1056294,G21,272,442,314,478
97288,1056294,G21,351,174,395,211
97289,1056294,G22,316,466,355,516
97290,1056294,G22,480,511,522,552
97291,1056294,X,434,366,506,424
97292,1056294,X,362,491,417,587
97293,1056301,A1,614,586,697,737
97294,1056301,A1,569,369,626,574
97295,1056301,A2,940,400,1023,552
97296,1056301,A2,943,278,1092,368
97297,1056301,A3,637,445,741,532
97298,1056301,A3,499,221,585,302
97299,1056301,B4,301,586,422,673
97300,1056301,B4,384,309,471,428
97301,1056301,B5,1076,277,1138,411
97302,1056301,B5,932,398,1043,509
97303,1056301,C6,443,168,551,264
97304,1056301,C6,332,400,427,459
97305,1056301,C7,314,488,431,537
97306,1056301,C7,54,603,123,711
97307,1056301,C8,597,262,661,359
97308,1056301,C8,1020,413,1089,520
97309,1056301,C9,773,432,824,536
97310,1056301,C9,97,632,182,717
97311,1056301,C10,24,578,67,686
97312,1056301,C10,609,553,647,659
97313,1056301,C11,557,153,629,221
97314,1056301,C11,554,110,661,145
97315,1056301,C12,685,20,769,96
97316,1056301,C12,401,554,483,636
97317,1056301,D13,732,609,801,684
97318,1056301,D13,908,542,995,590
97319,1056301,D14,581,243,618,325
97320,1056301,D14,273,566,349,632
97321,1056301,D15,635,547,711,605
97322,1056301,D15,711,359,771,435
97323,1056301,E16,336,431,399,476
97324,1056301,E16,766,366,800,439
97325,1056301,E17,840,356,912,417
97326,1056301,E17,769,569,847,611
97327,1056301,E18,906,474,958,536
97328,1056301,E18,763,306,813,368
97329,1056301,F19,645,161,701,202
97330,1056301,F19,664,261,711,309
97331,1056301,F20,329,462,384,496
97332,1056301,F20,343,532,394,587
97333,1056301,G21,837,545,874,598
97334,1056301,G21,669,83,715,123
97335,1056301,G22,1078,246,1131,286
97336,1056301,G22,639,297,675,348
97337,1056301,X,998,326,1073,433
97338,1056301,Y,130,620,169,676
97339,1056302,A1,251,217,350,348
97340,1056302,A1,556,378,651,487
97341,1056302,A2,353,202,476,324
97342,1056302,A2,245,367,385,434
97343,1056302,A3,299,99,413,209
97344,1056302,A3,304,343,346,481
97345,1056302,B4,504,498,627,574
97346,1056302,B4,207,245,241,365
97347,1056302,B5,80,253,195,303
97348,1056302,B5,443,194,558,284
97349,1056302,C6,379,355,462,424
97350,1056302,C6,371,469,455,566
97351,1056302,C7,268,30,375,117
97352,1056302,C7,267,147,383,188
97353,1056302,C8,553,230,589,343
97354,1056302,C8,167,236,264,298
97355,1056302,C9,434,406,486,493
97356,1056302,C9,217,210,304,253
97357,1056302,C10,335,421,372,516
97358,1056302,C10,463,611,511,699
97359,1056302,C11,474,570,539,654
97360,1056302,C11,493,566,554,630
97361,1056302,C12,502,114,575,208
97362,1056302,C12,537,398,642,448
97363,1056302,D13,404,629,458,700
97364,1056302,D13,440,133,522,176
97365,1056302,D14,580,195,629,277
97366,1056302,D14,28,213,92,284
97367,1056302,D15,326,290,396,353
97368,1056302,D15,409,256,455,322
97369,1056302,E16,145,108,208,165
97370,1056302,E16,421,679,485,714
97371,1056302,E17,93,211,172,249
97372,1056302,E17,481,334,553,370
97373,1056302,E18,534,493,593,543
97374,1056302,E18,374,37,436,85
97375,1056302,F19,502,75,560,129
97376,1056302,F19,465,249,521,289
97377,1056302,F20,340,257,396,302
97378,1056302,F20,405,143,448,197
97379,1056302,G21,290,252,327,299
97380,1056302,G21,98,165,148,201
97381,1056302,G22,466,288,505,336
97382,1056302,G22,581,259,624,307
97383,1056302,X,409,564,469,632
97384,1056302,Y,458,390,510,437
97385,1056303,A1,416,25,537,113
97386,1056303,A1,319,68,416,190
97387,1056303,A2,400,424,565,540
97388,1056303,A2,238,384,344,497
97389,1056303,A3,76,194,146,304
97390,1056303,A3,370,222,449,283
97391,1056303,B4,344,287,466,381
97392,1056303,B4,329,28,385,190
97393,1056303,B5,275,417,410,510
97394,1056303,B5,64,368,218,414
97395,1056303,C6,475,332,571,438
97396,1056303,C6,158,447,238,525
97397,1056303,C7,405,144,530,199
97398,1056303,C7,288,356,397,449
97399,1056303,C8,415,258,496,364
97400,1056303,C8,291,100,394,155
97401,1056303,C9,208,159,308,245
97402,1056303,C9,446,334,522,427
97403,1056303,C10,182,397,289,465
97404,1056303,C10,112,279,171,363
97405,1056303,C11,495,223,581,313
97406,1056303,C11,171,236,282,272
97407,1056303,C12,422,401,529,464
97408,1056303,C12,465,109,527,171
97409,1056303,D13,57,413,160,446
97410,1056303,D13,132,303,223,336
97411,1056303,D14,19,319,94,392
97412,1056303,D14,468,346,542,419
97413,1056303,D15,195,283,249,366
97414,1056303,D15,269,289,343,332
97415,1056303,E16,152,363,184,447
97416,1056303,E16,157,197,233,236
97417,1056303,E17,233,76,296,151
97418,1056303,E17,205,356,282,387
97419,1056303,E18,265,178,334,210
97420,1056303,E18,272,327,342,364
97421,1056303,F19,353,289,402,348
97422,1056303,F19,226,555,266,604
97423,1056303,F20,406,185,464,222
97424,1056303,F20,362,38,421,88
97425,1056303,G21,249,275,305,309
97426,1056303,G21,499,208,542,250
97427,1056303,G22,289,467,322,520
97428,1056303,G22,494,253,540,287
97429,1056303,X,544,328,610,405
97430,1056303,Y,50,290,96,338
97431,1056304,A1,491,186,562,329
97432,1056304,A1,31,290,110,393
97433,1056304,A2,118,250,205,342
97434,1056304,A2,239,100,354,181
97435,1056304,A3,438,354,508,429
97436,1056304,A3,167,23,259,106
97437,1056304,B4,308,314,392,414
97438,1056304,B4,405,93,475,222
97439,1056304,B5,129,209,163,348
97440,1056304,B5,90,285,180,381
97441,1056304,C6,194,201,286,269
97442,1056304,C6,116,295,167,378
97443,1056304,C7,73,211,117,314
97444,1056304,C7,141,81,233,162
97445,1056304,C8,362,222,433,297
97446,1056304,C8,398,327,469,370
97447,1056304,C9,277,249,329,322
97448,1056304,C9,554,280,589,380
97449,1056304,C10,353,44,423,104
97450,1056304,C10,383,298,479,345
97451,1056304,C11,280,94,331,161
97452,1056304,C11,297,204,331,298
97453,1056304,C12,168,235,231,320
97454,1056304,C12,338,249,430,305
97455,1056304,D13,433,121,516,161
97456,1056304,D13,477,201,553,255
97457,1056304,D14,185,208,221,272
97458,1056304,D14,95,276,170,308
97459,1056304,D15,235,25,311,72
97460,1056304,D15,317,173,361,251
97461,1056304,E16,342,165,381,232
97462,1056304,E16,375,284,434,327
97463,1056304,E17,205,263,258,318
97464,1056304,E17,387,92,448,143
97465,1056304,E18,334,62,369,117
97466,1056304,E18,432,81,473,134
97467,1056304,F19,361,171,401,216
97468,1056304,F19,297,58,335,106
97469,1056304,F20,105,112,150,157
97470,1056304,F20,246,257,277,307
97471,1056304,G21,112,94,158,126
97472,1056304,G21,268,328,298,373
97473,1056304,G22,244,86,274,135
97474,1056304,G22,117,62,155,101
97475,1056304,X,484,237,573,320
97476,1056304,Y,214,69,248,116
97477,1056311,A1,244,463,348,577
97478,1056311,A1,253,135,408,205
97479,1056311,A2,50,217,123,346
97480,1056311,A2,269,51,404,139
97481,1056311,A3,327,157,437,253
97482,1056311,A3,349,224,448,312
97483,1056311,B4,277,253,377,341
97484,1056311,B4,228,74,340,146
97485,1056311,B5,211,153,330,187
97486,1056311,B5,214,74,337,147
97487,1056311,C6,282,394,401,444
97488,1056311,C6,126,295,236,346
97489,1056311,C7,211,278,316,314
97490,1056311,C7,341,201,435,267
97491,1056311,C8,191,343,262,420
97492,1056311,C8,405,306,449,401
97493,1056311,C9,198,429,261,500
97494,1056311,C9,179,103,216,198
97495,1056311,C10,30,273,81,362
97496,1056311,C10,110,193,207,225
97497,1056311,C11,128,382,221,419
97498,1056311,C11,149,494,242,528
97499,1056311,C12,102,403,189,439
97500,1056311,C12,125,113,218,156
97501,1056311,D13,55,331,97,405
97502,1056311,D13,421,245,478,310
97503,1056311,D14,146,289,186,360
97504,1056311,D14,123,161,170,241
97505,1056311,D15,68,400,125,458
97506,1056311,D15,191,227,257,274
97507,1056311,E16,153,429,196,475
97508,1056311,E16,227,308,257,368
97509,1056311,E17,224,246,284,286
97510,1056311,E17,296,538,365,574
97511,1056311,E18,393,424,426,486
97512,1056311,E18,375,299,426,345
97513,1056311,F19,262,193,311,235
97514,1056311,F19,111,455,166,488
97515,1056311,F20,170,372,220,401
97516,1056311,F20,277,296,328,328
97517,1056311,G21,239,124,280,160
97518,1056311,G21,301,600,347,635
97519,1056311,G22,139,356,181,390
97520,1056311,G22,136,231,165,279
97521,1056311,X,214,25,278,118
97522,1056311,Y,115,221,151,261
97523,1056312,A1,116,210,168,397
97524,1056312,A1,365,451,467,521
97525,1056312,A2,84,291,261,358
97526,1056312,A2,19,160,107,269
97527,1056312,A3,230,321,351,408
97528,1056312,A3,290,406,372,539
97529,1056312,B4,257,457,310,587
97530,1056312,B4,146,16,236,144
97531,1056312,B5,304,202,400,272
97532,1056312,B5,365,311,399,438
97533,1056312,C6,451,352,529,462
97534,1056312,C6,150,123,183,269
97535,1056312,C7,109,170,201,263
97536,1056312,C7,41,214,108,336
97537,1056312,C8,207,498,254,598
97538,1056312,C8,324,495,400,551
97539,1056312,C9,371,402,441,491
97540,1056312,C9,82,215,131,323
97541,1056312,C10,203,437,260,530
97542,1056312,C10,90,55,168,155
97543,1056312,C11,46,376,90,488
97544,1056312,C11,174,107,212,213
97545,1056312,C12,76,486,155,585
97546,1056312,C12,358,150,427,245
97547,1056312,D13,178,239,216,330
97548,1056312,D13,152,392,198,479
97549,1056312,D14,232,223,289,304
97550,1056312,D14,221,101,258,187
97551,1056312,D15,318,348,361,421
97552,1056312,D15,149,479,199,561
97553,1056312,E16,437,483,499,537
97554,1056312,E16,298,283,362,330
97555,1056312,E17,102,403,146,474
97556,1056312,E17,285,177,354,213
97557,1056312,E18,300,124,341,187
97558,1056312,E18,274,354,327,406
97559,1056312,F19,128,130,161,189
97560,1056312,F19,299,449,350,481
97561,1056312,F20,193,328,233,381
97562,1056312,F20,202,236,241,287
97563,1056312,G21,249,293,286,331
97564,1056312,G21,130,499,167,545
97565,1056312,G22,306,240,353,273
97566,1056312,G22,313,267,363,302
97567,1056312,X,245,396,323,474
97568,1056312,Y,79,359,118,402
97569,1056313,A1,277,216,369,419
97570,1056313,A1,278,533,483,576
97571,1056313,A2,243,388,350,513
97572,1056313,A2,196,340,348,453
97573,1056313,A3,306,132,421,247
97574,1056313,A3,501,228,566,366
97575,1056313,B4,227,179,324,274
97576,1056313,B4,107,147,257,188
97577,1056313,B5,445,396,544,515
97578,1056313,B5,384,505,503,590
97579,1056313,C6,102,326,222,406
97580,1056313,C6,542,339,598,458
97581,1056313,C7,354,238,423,350
97582,1056313,C7,193,211,288,263
97583,1056313,C8,334,350,417,438
97584,1056313,C8,82,414,141,499
97585,1056313,C9,207,286,273,375
97586,1056313,C9,137,544,253,583
97587,1056313,C10,19,298,102,360
97588,1056313,C10,244,74,324,171
97589,1056313,C11,151,247,202,342
97590,1056313,C11,114,47,208,117
97591,1056313,C12,86,383,184,428
97592,1056313,C12,471,302,511,404
97593,1056313,D13,339,519,389,602
97594,1056313,D13,517,92,598,129
97595,1056313,D14,278,491,360,528
97596,1056313,D14,453,189,492,283
97597,1056313,D15,196,515,252,595
97598,1056313,D15,89,246,138,326
97599,1056313,E16,124,301,179,350
97600,1056313,E16,447,328,478,404
97601,1056313,E17,62,152,102,232
97602,1056313,E17,293,289,363,333
97603,1056313,E18,585,101,627,159
97604,1056313,E18,297,516,333,588
97605,1056313,F19,132,191,191,236
97606,1056313,F19,575,32,613,81
97607,1056313,F20,112,480,153,540
97608,1056313,F20,415,343,447,403
97609,1056313,G21,469,251,516,292
97610,1056313,G21,368,174,422,208
97611,1056313,G22,87,187,129,230
97612,1056313,G22,210,236,246,292
97613,1056313,X,600,11,650,82
97614,1056313,Y,311,435,353,480
97615,1056314,A1,343,188,480,261
97616,1056314,A1,177,199,328,278
97617,1056314,A2,358,508,451,610
97618,1056314,A2,289,384,410,513
97619,1056314,A3,379,445,483,560
97620,1056314,A3,352,249,428,345
97621,1056314,B4,325,420,459,475
97622,1056314,B4,544,25,613,123
97623,1056314,B5,125,492,249,544
97624,1056314,B5,218,432,338,513
97625,1056314,C6,117,415,202,496
97626,1056314,C6,26,373,167,409
97627,1056314,C7,226,554,349,605
97628,1056314,C7,376,122,499,200
97629,1056314,C8,222,326,268,431
97630,1056314,C8,264,330,336,414
97631,1056314,C9,284,345,354,409
97632,1056314,C9,136,237,220,296
97633,1056314,C10,126,517,227,580
97634,1056314,C10,173,225,240,299
97635,1056314,C11,513,94,563,196
97636,1056314,C11,112,278,227,327
97637,1056314,C12,488,147,563,239
97638,1056314,C12,68,346,129,453
97639,1056314,D13,66,305,153,349
97640,1056314,D13,114,298,184,365
97641,1056314,D14,156,266,191,365
97642,1056314,D14,338,488,369,584
97643,1056314,D15,179,542,247,612
97644,1056314,D15,453,197,529,265
97645,1056314,E16,258,281,323,335
97646,1056314,E16,423,328,495,373
97647,1056314,E17,311,223,384,285
97648,1056314,E17,247,367,317,423
97649,1056314,E18,34,313,67,381
97650,1056314,E18,278,585,351,623
97651,1056314,F19,333,411,386,444
97652,1056314,F19,318,522,378,556
97653,1056314,F20,205,425,269,457
97654,1056314,F20,316,499,379,528
97655,1056314,G21,308,284,346,334
97656,1056314,G21,237,201,271,253
97657,1056314,G22,231,261,275,311
97658,1056314,G22,399,290,460,319
97659,1056314,X,108,166,205,236
97660,1056314,Y,322,467,369,494
97661,1056321,A1,196,193,369,255
97662,1056321,A1,202,487,254,666
97663,1056321,A2,152,50,236,201
97664,1056321,A2,311,305,394,457
97665,1056321,A3,60,468,189,570
97666,1056321,A3,272,338,334,431
97667,1056321,B4,198,237,289,324
97668,1056321,B4,116,265,168,410
97669,1056321,B5,85,362,192,458
97670,1056321,B5,130,565,177,682
97671,1056321,C6,228,139,318,233
97672,1056321,C6,409,113,537,223
97673,1056321,C7,547,27,625,147
97674,1056321,C7,103,573,220,642
97675,1056321,C8,405,321,443,439
97676,1056321,C8,93,334,176,396
97677,1056321,C9,156,629,239,711
97678,1056321,C9,212,365,245,466
97679,1056321,C10,230,344,275,444
97680,1056321,C10,70,341,101,446
97681,1056321,C11,146,453,237,497
97682,1056321,C11,86,463,140,556
97683,1056321,C12,247,645,315,739
97684,1056321,C12,160,233,207,334
97685,1056321,D13,240,473,271,552
97686,1056321,D13,171,532,204,616
97687,1056321,D14,262,472,328,532
97688,1056321,D14,89,268,162,315
97689,1056321,D15,234,223,302,282
97690,1056321,D15,280,279,336,354
97691,1056321,E16,31,497,97,540
97692,1056321,E16,289,245,340,310
97693,1056321,E17,177,319,208,396
97694,1056321,E17,199,522,234,598
97695,1056321,E18,160,418,220,462
97696,1056321,E18,76,308,144,340
97697,1056321,F19,265,431,317,470
97698,1056321,F19,179,379,224,424
97699,1056321,F20,19,417,78,454
97700,1056321,F20,406,451,459,501
97701,1056321,G21,201,640,241,673
97702,1056321,G21,325,266,371,300
97703,1056321,G22,254,337,290,385
97704,1056321,G22,193,570,224,616
97705,1056321,X,120,184,190,286
97706,1056321,X,267,450,343,510
97707,1056322,A1,204,446,281,543
97708,1056322,A1,284,29,380,125
97709,1056322,A2,288,215,422,292
97710,1056322,A2,435,31,545,181
97711,1056322,A3,359,133,464,252
97712,1056322,A3,244,78,336,161
97713,1056322,B4,449,195,568,244
97714,1056322,B4,146,236,200,366
97715,1056322,B5,53,328,183,415
97716,1056322,B5,66,370,149,498
97717,1056322,C6,171,156,227,257
97718,1056322,C6,267,40,342,85
97719,1056322,C7,425,241,508,322
97720,1056322,C7,185,72,224,189
97721,1056322,C8,362,325,465,369
97722,1056322,C8,294,159,363,252
97723,1056322,C9,61,129,126,189
97724,1056322,C9,191,383,288,454
97725,1056322,C10,375,95,436,194
97726,1056322,C10,480,155,573,219
97727,1056322,C11,35,302,139,341
97728,1056322,C11,32,120,85,218
97729,1056322,C12,429,208,487,284
97730,1056322,C12,97,256,205,300
97731,1056322,D13,286,163,341,231
97732,1056322,D13,238,125,271,207
97733,1056322,D14,283,351,317,427
97734,1056322,D14,309,289,349,367
97735,1056322,D15,149,478,194,566
97736,1056322,D15,123,168,184,235
97737,1056322,E16,255,317,322,372
97738,1056322,E16,125,176,185,219
97739,1056322,E17,178,315,222,382
97740,1056322,E17,421,158,487,214
97741,1056322,E18,59,271,122,308
97742,1056322,E18,314,365,377,399
97743,1056322,F19,191,389,247,429
97744,1056322,F19,153,95,205,137
97745,1056322,F20,399,53,455,85
97746,1056322,F20,250,381,282,436
97747,1056322,G21,62,216,119,249
97748,1056322,G21,207,189,252,217
97749,1056322,G22,419,267,467,299
97750,1056322,G22,350,277,387,319
